Paži?;Partizánske;Tren?iansky kraj
P?oliné;Snina;Prešovský kraj
Pe?enice;Levice;Nitriansky kraj
Pe?e?ady;Pieš?any;Trnavský kraj
Pe?e?any;Bánovce nad Bebravou;Tren?iansky kraj
Pe?ovská Nová Ves;Sabinov;Prešovský kraj
Peder;Košice-okolie;Košický kraj
Perín-Chym;Košice-okolie;Košický kraj
Pernek;Malacky;Bratislavský kraj
Petkovce;Vranov nad Top?ou;Prešovský kraj
Petrikovce;Michalovce;Košický kraj
Petrová;Bardejov;Prešovský kraj
Petrova Lehota;Tren?ín;Tren?iansky kraj
Petrova Ves;Skalica;Trnavský kraj
Petrovany;Prešov;Prešovský kraj
Petrovce;Rimavská Sobota;Banskobystrický kraj
Petrovce;Vranov nad Top?ou;Prešovský kraj
Petrovce;Sobrance;Košický kraj
Petrovce nad Laborcom;Michalovce;Košický kraj
Petrovice;Byt?a;Žilinský kraj
Petrovo;Rož?ava;Košický kraj
Pezinok;Pezinok;Bratislavský kraj
Pieš?any;Pieš?any;Trnavský kraj
Pichne;Snina;Prešovský kraj
Píla;Pezinok;Bratislavský kraj
Píla;Lu?enec;Banskobystrický kraj
Píla;Žarnovica;Banskobystrický kraj
Pinciná;Lu?enec;Banskobystrický kraj
Pinkovce;Sobrance;Košický kraj
Piskorovce;Vranov nad Top?ou;Prešovský kraj
Pitelová;Žiar nad Hronom;Banskobystrický kraj
Pláš?ovce;Levice;Nitriansky kraj
Plavé Vozokany;Levice;Nitriansky kraj
Plavecké Podhradie;Malacky;Bratislavský kraj
Plavecký Mikuláš;Malacky;Bratislavský kraj
Plavecký Peter;Senica;Trnavský kraj
Plavecký Štvrtok;Malacky;Bratislavský kraj
Plave?;Stará ?ubov?a;Prešovský kraj
Plavnica;Stará ?ubov?a;Prešovský kraj
Plechotice;Trebišov;Košický kraj
Pleš;Lu?enec;Banskobystrický kraj
Plešivec;Rož?ava;Košický kraj
Plevník-Drienové;Považská Bystrica;Tren?iansky kraj
Pliešovce;Zvolen;Banskobystrický kraj
Ploské;Revúca;Banskobystrický kraj
Ploské;Košice-okolie;Košický kraj
Pobedim;Nové Mesto nad Váhom;Tren?iansky kraj
Po?arová;Považská Bystrica;Tren?iansky kraj
Po?úvadlo;Banská Štiavnica;Banskobystrický kraj
Podbiel;Tvrdošín;Žilinský kraj
Podbran?;Senica;Trnavský kraj
Podbrezová;Brezno;Banskobystrický kraj
Podhájska;Nové Zámky;Nitriansky kraj
Podhorany;Nitra;Nitriansky kraj
Podhorany;Kežmarok;Prešovský kraj
Podhorany;Prešov;Prešovský kraj
Podhorie;Žilina;Žilinský kraj
Podhorie;Banská Štiavnica;Banskobystrický kraj
Podhoro?;Sobrance;Košický kraj
Podhradie;Prievidza;Tren?iansky kraj
Podhradie;Topo??any;Nitriansky kraj
Podhradie;Martin;Žilinský kraj
Podhradík;Prešov;Prešovský kraj
Podkonice;Banská Bystrica;Banskobystrický kraj
Podkrivá?;Detva;Banskobystrický kraj
Podkylava;Myjava;Tren?iansky kraj
Podlužany;Bánovce nad Bebravou;Tren?iansky kraj
Podlužany;Levice;Nitriansky kraj
Podolie;Nové Mesto nad Váhom;Tren?iansky kraj
Podolínec;Stará ?ubov?a;Prešovský kraj
Podre?any;Lu?enec;Banskobystrický kraj
Podskalie;Považská Bystrica;Tren?iansky kraj
Podture?;Liptovský Mikuláš;Žilinský kraj
Podvysoká;?adca;Žilinský kraj
Podzám?ok;Zvolen;Banskobystrický kraj
Pohorelá;Brezno;Banskobystrický kraj
Pohranice;Nitra;Nitriansky kraj
Pohronská Polhora;Brezno;Banskobystrický kraj
Pohronský Bukovec;Banská Bystrica;Banskobystrický kraj
Pohronský Ruskov;Levice;Nitriansky kraj
Pochabany;Bánovce nad Bebravou;Tren?iansky kraj
Pokryvá?;Dolný Kubín;Žilinský kraj
Poliakovce;Bardejov;Prešovský kraj
Polianka;Myjava;Tren?iansky kraj
Polichno;Lu?enec;Banskobystrický kraj
Polina;Revúca;Banskobystrický kraj
Poloma;Sabinov;Prešovský kraj
Polomka;Brezno;Banskobystrický kraj
Poltár;Poltár;Banskobystrický kraj
Poluvsie;Prievidza;Tren?iansky kraj
Po?anovce;Levo?a;Prešovský kraj
Po?any;Trebišov;Košický kraj
Po?ný Kesov;Nitra;Nitriansky kraj
Pongrácovce;Levo?a;Prešovský kraj
Poniky;Banská Bystrica;Banskobystrický kraj
Poprad;Poprad;Prešovský kraj
Popro?;Rimavská Sobota;Banskobystrický kraj
Popro?;Košice-okolie;Košický kraj
Popudinské Mo?id?any;Skalica;Trnavský kraj
Porá?;Spišská Nová Ves;Košický kraj
Poriadie;Myjava;Tren?iansky kraj
Porostov;Sobrance;Košický kraj
Poruba;Prievidza;Tren?iansky kraj
Poruba pod Vihorlatom;Michalovce;Košický kraj
Porúbka;Žilina;Žilinský kraj
Porúbka;Bardejov;Prešovský kraj
Porúbka;Humenné;Prešovský kraj
Porúbka;Sobrance;Košický kraj
Poša;Vranov nad Top?ou;Prešovský kraj
Potok;Ružomberok;Žilinský kraj
Potok;Rimavská Sobota;Banskobystrický kraj
Potoky;Stropkov;Prešovský kraj
Potô?ky;Stropkov;Prešovský kraj
Potônske Lúky;Dunajská Streda;Trnavský kraj
Potvorice;Nové Mesto nad Váhom;Tren?iansky kraj
Považany;Nové Mesto nad Váhom;Tren?iansky kraj
Považská Bystrica;Považská Bystrica;Tren?iansky kraj
Povina;Kysucké Nové Mesto;Žilinský kraj
Povoda;Dunajská Streda;Trnavský kraj
Povrazník;Banská Bystrica;Banskobystrický kraj
Pozba;Nové Zámky;Nitriansky kraj
Pozdišovce;Michalovce;Košický kraj
Pôtor;Ve?ký Krtíš;Banskobystrický kraj
Praha;Lu?enec;Banskobystrický kraj
Prakovce;Gelnica;Košický kraj
Prašice;Topo??any;Nitriansky kraj
Prašník;Pieš?any;Trnavský kraj
Pravenec;Prievidza;Tren?iansky kraj
Pravica;Ve?ký Krtíš;Banskobystrický kraj
Pravotice;Bánovce nad Bebravou;Tren?iansky kraj
Práznovce;Topo??any;Nitriansky kraj
Pre?ín;Považská Bystrica;Tren?iansky kraj
Predajná;Brezno;Banskobystrický kraj
Predmier;Byt?a;Žilinský kraj
Pren?ov;Banská Štiavnica;Banskobystrický kraj
Prese?any;Topo??any;Nitriansky kraj
Prestavlky;Žiar nad Hronom;Banskobystrický kraj
Prešov;Prešov;Prešovský kraj
Príbelce;Ve?ký Krtíš;Banskobystrický kraj
Pribeník;Trebišov;Košický kraj
Pribeta;Komárno;Nitriansky kraj
Pribiš;Dolný Kubín;Žilinský kraj
Príbovce;Martin;Žilinský kraj
Pribylina;Liptovský Mikuláš;Žilinský kraj
Priechod;Banská Bystrica;Banskobystrický kraj
Priekopa;Sobrance;Košický kraj
Priepasné;Myjava;Tren?iansky kraj
Prietrž;Senica;Trnavský kraj
Prietržka;Skalica;Trnavský kraj
Prievaly;Senica;Trnavský kraj
Prievidza;Prievidza;Tren?iansky kraj
Prihradzany;Revúca;Banskobystrický kraj
Príkra;Svidník;Prešovský kraj
Príslop;Snina;Prešovský kraj
Pritu?any;Humenné;Prešovský kraj
Pro?;Prešov;Prešovský kraj
Prochot;Žiar nad Hronom;Banskobystrický kraj
Prosa?ov;Vranov nad Top?ou;Prešovský kraj
Prosiek;Liptovský Mikuláš;Žilinský kraj
Prša;Lu?enec;Banskobystrický kraj
Pruské;Ilava;Tren?iansky kraj
Prusy;Bánovce nad Bebravou;Tren?iansky kraj
Pružina;Považská Bystrica;Tren?iansky kraj
Pstriná;Svidník;Prešovský kraj
Pti?ie;Humenné;Prešovský kraj
Ptrukša;Michalovce;Košický kraj
Pucov;Dolný Kubín;Žilinský kraj
Púchov;Púchov;Tren?iansky kraj
Pukanec;Levice;Nitriansky kraj
Pusté ?emerné;Michalovce;Košický kraj
Pusté Pole;Stará ?ubov?a;Prešovský kraj
Pusté Sady;Galanta;Trnavský kraj
Pusté Ú?any;Galanta;Trnavský kraj
Pušovce;Prešov;Prešovský kraj
Rab?a;Námestovo;Žilinský kraj
Rab?ice;Námestovo;Žilinský kraj
Rad;Trebišov;Košický kraj
Radatice;Prešov;Prešovský kraj
Radava;Nové Zámky;Nitriansky kraj
Radimov;Skalica;Trnavský kraj
Radnovce;Rimavská Sobota;Banskobystrický kraj
Radobica;Prievidza;Tren?iansky kraj
Rado?a;Kysucké Nové Mesto;Žilinský kraj
Radoma;Svidník;Prešovský kraj
Radošina;Topo??any;Nitriansky kraj
Radošovce;Skalica;Trnavský kraj
Radošovce;Trnava;Trnavský kraj
Radôstka;?adca;Žilinský kraj
Radvanovce;Vranov nad Top?ou;Prešovský kraj
Radva? nad Dunajom;Komárno;Nitriansky kraj
Radva? nad Laborcom;Medzilaborce;Prešovský kraj
Radzovce;Lu?enec;Banskobystrický kraj
Rafajovce;Vranov nad Top?ou;Prešovský kraj
Raj?any;Topo??any;Nitriansky kraj
Rajec;Žilina;Žilinský kraj
Rajecká Lesná;Žilina;Žilinský kraj
Rajecké Teplice;Žilina;Žilinský kraj
Rákoš;Revúca;Banskobystrický kraj
Rákoš;Košice-okolie;Košický kraj
Raková;?adca;Žilinský kraj
Rakov?ík;Svidník;Prešovský kraj
Rakovec nad Ondavou;Michalovce;Košický kraj
Rakovice;Pieš?any;Trnavský kraj
Rakovnica;Rož?ava;Košický kraj
Rakovo;Martin;Žilinský kraj
Rakša;Tur?ianske Teplice;Žilinský kraj
Rakúsy;Kežmarok;Prešovský kraj
Rakytník;Rimavská Sobota;Banskobystrický kraj
Rankovce;Košice-okolie;Košický kraj
Rapovce;Lu?enec;Banskobystrický kraj
Raslavice;Bardejov;Prešovský kraj
Rastislavice;Nové Zámky;Nitriansky kraj
Rašice;Revúca;Banskobystrický kraj
Ratka;Lu?enec;Banskobystrický kraj
Ratková;Revúca;Banskobystrický kraj
Ratkovce;Hlohovec;Trnavský kraj
Ratkovo;Martin;Žilinský kraj
Ratkovská Lehota;Rimavská Sobota;Banskobystrický kraj
Ratkovská Suchá;Rimavská Sobota;Banskobystrický kraj
Ratkovské Bystré;Revúca;Banskobystrický kraj
Ratnovce;Pieš?any;Trnavský kraj
Ratvaj;Sabinov;Prešovský kraj
Rázto?no;Prievidza;Tren?iansky kraj
Ráztoka;Brezno;Banskobystrický kraj
Raž?any;Sabinov;Prešovský kraj
Reca;Senec;Bratislavský kraj
Regetovka;Bardejov;Prešovský kraj
Rejdová;Rož?ava;Košický kraj
Re?ov;Kežmarok;Prešovský kraj
Remeniny;Vranov nad Top?ou;Prešovský kraj
Remetské Hámre;Sobrance;Košický kraj
Ren?išov;Sabinov;Prešovský kraj
Repejov;Medzilaborce;Prešovský kraj
Repište;Žiar nad Hronom;Banskobystrický kraj
Rešica;Košice-okolie;Košický kraj
Rešov;Bardejov;Prešovský kraj
Revúca;Revúca;Banskobystrický kraj
Revúcka Lehota;Revúca;Banskobystrický kraj
Rie?ka;Banská Bystrica;Banskobystrický kraj
Rie?ka;Rimavská Sobota;Banskobystrický kraj
Richnava;Gelnica;Košický kraj
Richvald;Bardejov;Prešovský kraj
Rimavská Ba?a;Rimavská Sobota;Banskobystrický kraj
Rimavská Se?;Rimavská Sobota;Banskobystrický kraj
Rimavská Sobota;Rimavská Sobota;Banskobystrický kraj
Rimavské Brezovo;Rimavská Sobota;Banskobystrický kraj
Rimavské Janovce;Rimavská Sobota;Banskobystrický kraj
Rimavské Zalužany;Rimavská Sobota;Banskobystrický kraj
Riš?ovce;Nitra;Nitriansky kraj
Rohov;Senica;Trnavský kraj
Rohovce;Dunajská Streda;Trnavský kraj
Rohožník;Malacky;Bratislavský kraj
Rohožník;Humenné;Prešovský kraj
Rochovce;Rož?ava;Košický kraj
Rokycany;Prešov;Prešovský kraj
Rokytov;Bardejov;Prešovský kraj
Rokytov pri Humennom;Humenné;Prešovský kraj
Rokytovce;Medzilaborce;Prešovský kraj
Rosina;Žilina;Žilinský kraj
Roškovce;Medzilaborce;Prešovský kraj
Roštár;Rož?ava;Košický kraj
Rovensko;Senica;Trnavský kraj
Rovinka;Senec;Bratislavský kraj
Rovné;Rimavská Sobota;Banskobystrický kraj
Rovné;Humenné;Prešovský kraj
Rovné;Svidník;Prešovský kraj
Rov?any;Poltár;Banskobystrický kraj
Rozhanovce;Košice-okolie;Košický kraj
Rozložná;Rož?ava;Košický kraj
Roztoky;Svidník;Prešovský kraj
Rožkovany;Sabinov;Prešovský kraj
Rož?ava;Rož?ava;Košický kraj
Rož?avské Bystré;Rož?ava;Košický kraj
Rúba?;Nové Zámky;Nitriansky kraj
Rudina;Kysucké Nové Mesto;Žilinský kraj
Rudinka;Kysucké Nové Mesto;Žilinský kraj
Rudinská;Kysucké Nové Mesto;Žilinský kraj
Rudlov;Vranov nad Top?ou;Prešovský kraj
Rudná;Rož?ava;Košický kraj
Rudnianska Lehota;Prievidza;Tren?iansky kraj
Rudník;Myjava;Tren?iansky kraj
Rudník;Košice-okolie;Košický kraj
Rudno;Tur?ianske Teplice;Žilinský kraj
Rudno nad Hronom;Žarnovica;Banskobystrický kraj
Rud?any;Spišská Nová Ves;Košický kraj
Rumanová;Nitra;Nitriansky kraj
Rumince;Rimavská Sobota;Banskobystrický kraj
Runina;Snina;Prešovský kraj
Ruská;Michalovce;Košický kraj
Ruská Bystrá;Sobrance;Košický kraj
Ruská Kaj?a;Humenné;Prešovský kraj
Ruská Nová Ves;Prešov;Prešovský kraj
Ruská Poruba;Humenné;Prešovský kraj
Ruská Volová;Snina;Prešovský kraj
Ruská Vo?a;Vranov nad Top?ou;Prešovský kraj
Ruská Vo?a nad Popradom;Stará ?ubov?a;Prešovský kraj
Ruskov;Košice-okolie;Košický kraj
Ruskovce;Bánovce nad Bebravou;Tren?iansky kraj
Ruskovce;Sobrance;Košický kraj
Ruský Hrabovec;Sobrance;Košický kraj
Ruský Potok;Snina;Prešovský kraj
Ružiná;Lu?enec;Banskobystrický kraj
Ružindol;Trnava;Trnavský kraj
Ružomberok;Ružomberok;Žilinský kraj
Rybany;Bánovce nad Bebravou;Tren?iansky kraj
Rybky;Senica;Trnavský kraj
Rybník;Levice;Nitriansky kraj
Rybník;Revúca;Banskobystrický kraj
Rykyn?ice;Krupina;Banskobystrický kraj
Sabinov;Sabinov;Prešovský kraj
Sa?urov;Vranov nad Top?ou;Prešovský kraj
Sedlice;Prešov;Prešovský kraj
Sádo?né;Považská Bystrica;Tren?iansky kraj
Sady nad Torysou;Košice-okolie;Košický kraj
Salka;Nové Zámky;Nitriansky kraj
Santovka;Levice;Nitriansky kraj
Sap;Dunajská Streda;Trnavský kraj
Sása;Revúca;Banskobystrický kraj
Sása;Zvolen;Banskobystrický kraj
Sasinkovo;Hlohovec;Trnavský kraj
Sazdice;Levice;Nitriansky kraj
Sebedín-Be?ov;Banská Bystrica;Banskobystrický kraj
Sebedražie;Prievidza;Tren?iansky kraj
Sebechleby;Krupina;Banskobystrický kraj
Se?;Prievidza;Tren?iansky kraj
Se?ianky;Ve?ký Krtíš;Banskobystrický kraj
Se?ovce;Trebišov;Košický kraj
Se?ovská Polianka;Prešov;Prešovský kraj
Sedliacka Dubová;Dolný Kubín;Žilinský kraj
Sedliská;Vranov nad Top?ou;Prešovský kraj
Sedmerovec;Ilava;Tren?iansky kraj
Sejkov;Sobrance;Košický kraj
Sekule;Senica;Trnavský kraj
Selce;Banská Bystrica;Banskobystrický kraj
Selce;Krupina;Banskobystrický kraj
Selce;Poltár;Banskobystrický kraj
Selec;Tren?ín;Tren?iansky kraj
Selice;Ša?a;Nitriansky kraj
Se?any;Ve?ký Krtíš;Banskobystrický kraj
Semerovo;Nové Zámky;Nitriansky kraj
Senec;Senec;Bratislavský kraj
Seniakovce;Prešov;Prešovský kraj
Senica;Senica;Trnavský kraj
Senné;Ve?ký Krtíš;Banskobystrický kraj
Senné;Michalovce;Košický kraj
Senohrad;Krupina;Banskobystrický kraj
Se?a;Košice-okolie;Košický kraj
Sere?;Galanta;Trnavský kraj
Sielnica;Zvolen;Banskobystrický kraj
Sihelné;Námestovo;Žilinský kraj
Sihla;Brezno;Banskobystrický kraj
Sikenica;Levice;Nitriansky kraj
Sikeni?ka;Nové Zámky;Nitriansky kraj
Siladice;Hlohovec;Trnavský kraj
Silica;Rož?ava;Košický kraj
Silická Brezová;Rož?ava;Košický kraj
Silická Jablonica;Rož?ava;Košický kraj
Sirk;Revúca;Banskobystrický kraj
Sirník;Trebišov;Košický kraj
Ska?any;Partizánske;Tren?iansky kraj
Skalica;Skalica;Trnavský kraj
Skalité;?adca;Žilinský kraj
Skalka nad Váhom;Tren?ín;Tren?iansky kraj
Skároš;Košice-okolie;Košický kraj
Skerešovo;Revúca;Banskobystrický kraj
Sklabiná;Ve?ký Krtíš;Banskobystrický kraj
Sklabinský Podzámok;Martin;Žilinský kraj
Sklabi?a;Martin;Žilinský kraj
Sklené;Tur?ianske Teplice;Žilinský kraj
Sklené Teplice;Žiar nad Hronom;Banskobystrický kraj
Skrabské;Vranov nad Top?ou;Prešovský kraj
Skýcov;Zlaté Moravce;Nitriansky kraj
Sládkovi?ovo;Galanta;Trnavský kraj
Slan?ík;Košice-okolie;Košický kraj
Slanec;Košice-okolie;Košický kraj
Slanská Huta;Košice-okolie;Košický kraj
Slanské Nové Mesto;Košice-okolie;Košický kraj
Slaská;Žiar nad Hronom;Banskobystrický kraj
Slatina;Levice;Nitriansky kraj
Slatina nad Bebravou;Bánovce nad Bebravou;Tren?iansky kraj
Slatinka nad Bebravou;Bánovce nad Bebravou;Tren?iansky kraj
Slatinské Lazy;Detva;Banskobystrický kraj
Slatvina;Spišská Nová Ves;Košický kraj
Slavec;Rož?ava;Košický kraj
Slavkovce;Michalovce;Košický kraj
Slavnica;Ilava;Tren?iansky kraj
Slavoška;Rož?ava;Košický kraj
Slavošovce;Rož?ava;Košický kraj
Slep?any;Zlaté Moravce;Nitriansky kraj
Slia?;Zvolen;Banskobystrický kraj
Sliepkovce;Michalovce;Košický kraj
Slizké;Rimavská Sobota;Banskobystrický kraj
Slivník;Trebišov;Košický kraj
Slopná;Považská Bystrica;Tren?iansky kraj
Slovany;Martin;Žilinský kraj
Slovenská Kaj?a;Vranov nad Top?ou;Prešovský kraj
Slovenská ?up?a;Banská Bystrica;Banskobystrický kraj
Slovenská Nová Ves;Trnava;Trnavský kraj
Slovenská Ves;Kežmarok;Prešovský kraj
Slovenská Volová;Humenné;Prešovský kraj
Slovenské ?armoty;Ve?ký Krtíš;Banskobystrický kraj
Slovenské K?a?any;Ve?ký Krtíš;Banskobystrický kraj
Slovenské Krivé;Humenné;Prešovský kraj
Slovenské Nové Mesto;Trebišov;Košický kraj
Slovenské Pravno;Tur?ianske Teplice;Žilinský kraj
Slovenský Grob;Pezinok;Bratislavský kraj
Slovinky;Spišská Nová Ves;Košický kraj
S?ažany;Zlaté Moravce;Nitriansky kraj
Smilno;Bardejov;Prešovský kraj
Smižany;Spišská Nová Ves;Košický kraj
Smolenice;Trnava;Trnavský kraj
Smolinské;Senica;Trnavský kraj
Smolnícka Huta;Gelnica;Košický kraj
Smolník;Gelnica;Košický kraj
Smrdáky;Senica;Trnavský kraj
Smre?any;Liptovský Mikuláš;Žilinský kraj
Snakov;Bardejov;Prešovský kraj
Snežnica;Kysucké Nové Mesto;Žilinský kraj
Snina;Snina;Prešovský kraj
Socovce;Martin;Žilinský kraj
Soblahov;Tren?ín;Tren?iansky kraj
Soboš;Svidník;Prešovský kraj
Sobotište;Senica;Trnavský kraj
Sobrance;Sobrance;Košický kraj
Sokolce;Komárno;Nitriansky kraj
Sokolovce;Pieš?any;Trnavský kraj
Soko?;Košice-okolie;Košický kraj
Soko?any;Košice-okolie;Košický kraj
Sol?any;Topo??any;Nitriansky kraj
Sol?ianky;Topo??any;Nitriansky kraj
Sološnica;Malacky;Bratislavský kraj
So?;Vranov nad Top?ou;Prešovský kraj
So?ni?ka;Trebišov;Košický kraj
So?ník;Stropkov;Prešovský kraj
Somotor;Trebišov;Košický kraj
Sopkovce;Humenné;Prešovský kraj
Spišská Belá;Kežmarok;Prešovský kraj
Spišská Nová Ves;Spišská Nová Ves;Košický kraj
Spišská Stará Ves;Kežmarok;Prešovský kraj
Spišská Teplica;Poprad;Prešovský kraj
Spišské Bystré;Poprad;Prešovský kraj
Spišské Hanušovce;Kežmarok;Prešovský kraj
Spišské Podhradie;Levo?a;Prešovský kraj
Spišské Tomášovce;Spišská Nová Ves;Košický kraj
Spišské Vlachy;Spišská Nová Ves;Košický kraj
Spišský Hrhov;Levo?a;Prešovský kraj
Spišský Hrušov;Spišská Nová Ves;Košický kraj
Spišský Štiavnik;Poprad;Prešovský kraj
Spišský Štvrtok;Levo?a;Prešovský kraj
Stak?ín;Snina;Prešovský kraj
Stak?ínska Roztoka;Snina;Prešovský kraj
Stan?a;Trebišov;Košický kraj
Stankovany;Ružomberok;Žilinský kraj
Stankovce;Trebišov;Košický kraj
Stará Bašta;Rimavská Sobota;Banskobystrický kraj
Stará Bystrica;?adca;Žilinský kraj
Stará Hali?;Lu?enec;Banskobystrický kraj
Stará Huta;Detva;Banskobystrický kraj
Stará Kremni?ka;Žiar nad Hronom;Banskobystrický kraj
Stará Lehota;Nové Mesto nad Váhom;Tren?iansky kraj
Stará Lesná;Kežmarok;Prešovský kraj
Stará ?ubov?a;Stará ?ubov?a;Prešovský kraj
Stará Myjava;Myjava;Tren?iansky kraj
Stará Turá;Nové Mesto nad Váhom;Tren?iansky kraj
Stará Voda;Gelnica;Košický kraj
Staré;Michalovce;Košický kraj
Staré Hory;Banská Bystrica;Banskobystrický kraj
Starina;Stará ?ubov?a;Prešovský kraj
Starý Hrádok;Levice;Nitriansky kraj
Starý Tekov;Levice;Nitriansky kraj
Staškov;?adca;Žilinský kraj
Staškovce;Stropkov;Prešovský kraj
Stebnícka Huta;Bardejov;Prešovský kraj
Stebník;Bardejov;Prešovský kraj
Stožok;Detva;Banskobystrický kraj
Stráne pod Tatrami;Kežmarok;Prešovský kraj
Stránska;Rimavská Sobota;Banskobystrický kraj
Stránske;Žilina;Žilinský kraj
Strá?any;Stará ?ubov?a;Prešovský kraj
Strá?avy;Žilina;Žilinský kraj
Stratená;Rož?ava;Košický kraj
Stráža;Žilina;Žilinský kraj
Strážne;Trebišov;Košický kraj
Strážske;Michalovce;Košický kraj
Stre?no;Žilina;Žilinský kraj
Streda nad Bodrogom;Trebišov;Košický kraj
Stredné Plachtince;Ve?ký Krtíš;Banskobystrický kraj
Strekov;Nové Zámky;Nitriansky kraj
Strelníky;Banská Bystrica;Banskobystrický kraj
Stretava;Michalovce;Košický kraj
Stretavka;Michalovce;Košický kraj
Streženice;Púchov;Tren?iansky kraj
Strihovce;Snina;Prešovský kraj
Stro?ín;Svidník;Prešovský kraj
Stropkov;Stropkov;Prešovský kraj
Studená;Rimavská Sobota;Banskobystrický kraj
Studenec;Levo?a;Prešovský kraj
Studienka;Malacky;Bratislavský kraj
Stu?any;Bardejov;Prešovský kraj
Stupava;Malacky;Bratislavský kraj
Stupné;Považská Bystrica;Tren?iansky kraj
Su?any;Martin;Žilinský kraj
Sudince;Krupina;Banskobystrický kraj
Súdovce;Krupina;Banskobystrický kraj
Suchá Dolina;Prešov;Prešovský kraj
Suchá Hora;Tvrdošín;Žilinský kraj
Suchá nad Parnou;Trnava;Trnavský kraj
Suchá?;Ve?ký Krtíš;Banskobystrický kraj
Suché;Michalovce;Košický kraj
Suché Brezovo;Ve?ký Krtíš;Banskobystrický kraj
Suchohrad;Malacky;Bratislavský kraj
Sukov;Medzilaborce;Prešovský kraj
Sulín;Stará ?ubov?a;Prešovský kraj
Súlovce;Topo??any;Nitriansky kraj
Sú?ov-Hradná;Byt?a;Žilinský kraj
Sušany;Poltár;Banskobystrický kraj
Sútor;Rimavská Sobota;Banskobystrický kraj
Svätá Mária;Trebišov;Košický kraj
Svätoplukovo;Nitra;Nitriansky kraj
Svätuš;Sobrance;Košický kraj
Svätuše;Trebišov;Košický kraj
Svätý Anton;Banská Štiavnica;Banskobystrický kraj
Svätý Jur;Pezinok;Bratislavský kraj
Svätý Kríž;Liptovský Mikuláš;Žilinský kraj
Svätý Peter;Komárno;Nitriansky kraj
Svederník;Žilina;Žilinský kraj
Sverepec;Považská Bystrica;Tren?iansky kraj
Sveržov;Bardejov;Prešovský kraj
Svetlice;Medzilaborce;Prešovský kraj
Svidni?ka;Svidník;Prešovský kraj
Svidník;Svidník;Prešovský kraj
Svinia;Prešov;Prešovský kraj
Svinica;Košice-okolie;Košický kraj
Svinice;Trebišov;Košický kraj
Svinná;Tren?ín;Tren?iansky kraj
Svit;Poprad;Prešovský kraj
Svodín;Nové Zámky;Nitriansky kraj
Svrbice;Topo??any;Nitriansky kraj
Svr?inovec;?adca;Žilinský kraj
Šahy;Levice;Nitriansky kraj
Šajdíkove Humence;Senica;Trnavský kraj
Šalgovce;Topo??any;Nitriansky kraj
Šalgo?ka;Galanta;Trnavský kraj
Šalov;Levice;Nitriansky kraj
Ša?a;Ša?a;Nitriansky kraj
Šambron;Stará ?ubov?a;Prešovský kraj
Šamorín;Dunajská Streda;Trnavský kraj
Šamudovce;Michalovce;Košický kraj
Šandal;Stropkov;Prešovský kraj
Šarbov;Svidník;Prešovský kraj
Šarišská Poruba;Prešov;Prešovský kraj
Šarišská Trstená;Prešov;Prešovský kraj
Šarišské Bohdanovce;Prešov;Prešovský kraj
Šarišské ?ierne;Bardejov;Prešovský kraj
Šarišské Dravce;Sabinov;Prešovský kraj
Šarišské Jastrabie;Stará ?ubov?a;Prešovský kraj
Šarišské Micha?any;Sabinov;Prešovský kraj
Šarišské Sokolovce;Sabinov;Prešovský kraj
Šarišský Štiavnik;Svidník;Prešovský kraj
Šarkan;Nové Zámky;Nitriansky kraj
Šarovce;Levice;Nitriansky kraj
Šašová;Bardejov;Prešovský kraj
Šaštín-Stráže;Senica;Trnavský kraj
Šávo?;Lu?enec;Banskobystrický kraj
Šelpice;Trnava;Trnavský kraj
Šemetkovce;Svidník;Prešovský kraj
Šemša;Košice-okolie;Košický kraj
Šenkvice;Pezinok;Bratislavský kraj
Šiatorská Bukovinka;Lu?enec;Banskobystrický kraj
Šiba;Bardejov;Prešovský kraj
Šíd;Lu?enec;Banskobystrický kraj
Šimonovce;Rimavská Sobota;Banskobystrický kraj
Šindliar;Prešov;Prešovský kraj
Šintava;Galanta;Trnavský kraj
Šípkov;Bánovce nad Bebravou;Tren?iansky kraj
Šípkové;Pieš?any;Trnavský kraj
Širákov;Ve?ký Krtíš;Banskobystrický kraj
Širkovce;Rimavská Sobota;Banskobystrický kraj
Široké;Prešov;Prešovský kraj
Šišov;Bánovce nad Bebravou;Tren?iansky kraj
Šivetice;Revúca;Banskobystrický kraj
Šmigovec;Snina;Prešovský kraj
Šoltýska;Poltár;Banskobystrický kraj
Šopor?a;Galanta;Trnavský kraj
Špa?ince;Trnava;Trnavský kraj
Špania Dolina;Banská Bystrica;Banskobystrický kraj
Španie Pole;Rimavská Sobota;Banskobystrický kraj
Šrobárová;Komárno;Nitriansky kraj
Štefanov;Senica;Trnavský kraj
Štefanov nad Oravou;Tvrdošín;Žilinský kraj
Štefanová;Pezinok;Bratislavský kraj
Štefanovce;Prešov;Prešovský kraj
Štefanovce;Vranov nad Top?ou;Prešovský kraj
Štefanovi?ová;Nitra;Nitriansky kraj
Štefurov;Svidník;Prešovský kraj
Šterusy;Pieš?any;Trnavský kraj
Štiavnické Bane;Banská Štiavnica;Banskobystrický kraj
Štiavni?ka;Ružomberok;Žilinský kraj
Štiavnik;Byt?a;Žilinský kraj
Štitáre;Nitra;Nitriansky kraj
Štítnik;Rož?ava;Košický kraj
Štós;Košice-okolie;Košický kraj
Štôla;Poprad;Prešovský kraj
